teamId,parentTeam,affiliateLevel,affiliateName,firstName,lastName,age,position,currentDisplayOVR,floorDisplay,ceilingDisplay,contact,power,eye,speed,defense,durability,stuff,control,stamina,velocity,movement,workEthic,mentalToughness,leadership,competitiveness,developmentProgram,developmentTrajectory,role,scoutingNote
den,Denver Altitude,AA,Boulder Thin Airs,Jude,Matsu,24,RF,40,35,55,40,55,45,35,45,40,,,,,,82,76,67,94,fundamentals,on_track,Fourth-outfielder depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as fourth-outfielder depth.
den,Denver Altitude,A_PLUS,Pueblo Highliners,Kieran,Varela,22,SS,35,25,55,35,35,35,40,55,35,,,,,,93,83,72,70,defense,on_track,Defense-first infield depth,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense-first infield depth.
den,Denver Altitude,A,Fort Collins Lift,Leandro,Delrio,21,SP,30,20,55,20,20,20,20,30,30,35,30,50,35,30,65,90,77,83,stamina,on_track,Developmental starter with strike-throwing base,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as developmental starter with strike-throwing base.
den,Denver Altitude,ROOKIE,Front Range Launchers,Micah,Kessler,19,C,25,20,50,25,30,30,20,40,30,,,,,,76,55,82,96,fundamentals,on_track,Young catcher / staff-handling project,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as young catcher / staff-handling project.
den,Denver Altitude,INTERNATIONAL,La Romana Altitude Academy,Niko,Rosales,18,SS,25,20,55,25,25,25,30,45,25,,,,,,87,62,87,72,defense,on_track,Academy middle-infield glove project,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as academy middle-infield glove project.
aus,Austin Bat Colony,A,Hill Country Roost,Ozzie,Zoric,20,CF,40,35,70,40,40,35,50,55,40,,,,,,62,74,50,87,tools,ahead_of_curve,Top ranked prospect / potential impact regular,"Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Fits the org identity around night-game athletes, obp, speed, bat speed, and quirky defensive versatility."
aus,Austin Bat Colony,AA,Waco Echolocators,Pierce,Gomes,23,SS,45,40,65,45,45,40,55,60,45,,,,,,76,86,62,65,tools,on_track,Impact follow prospect / everyday or rotation path,"Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Fits the org identity around night-game athletes, obp, speed, bat speed, and quirky defensive versatility."
aus,Austin Bat Colony,A_PLUS,San Marcos Cave Flyers,Rowan,Nystrom,21,SP,40,35,65,20,20,20,20,30,40,45,45,50,45,45,90,56,74,80,refinement,on_track,Scarcity-position prospect / above-average role path,"Starter traits with enough pitch mix to stay in a rotation; refinement should decide the role. Fits the org identity around night-game athletes, obp, speed, bat speed, and quirky defensive versatility."
aus,Austin Bat Colony,AA,Waco Echolocators,Sterling,Wynn,22,3B,40,35,60,40,60,35,35,40,40,,,,,,65,68,86,95,power,on_track,Athletic regular upside,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as athletic regular upside.
aus,Austin Bat Colony,AAA,Round Rock Nightwings,Tristan,Espina,25,CL,50,45,60,20,20,20,25,30,55,60,50,40,60,60,79,80,49,73,breaking,on_track,Near-ready relief or swingman option,Late-inning arm with leverage temperament and swing-and-miss shape; breaking-ball quality is the carrying skill. Best used as near-ready relief or swingman option.
aus,Austin Bat Colony,A_PLUS,San Marcos Cave Flyers,Victor,Lofton,21,1B,35,25,60,35,55,30,30,35,35,,,,,,93,92,61,88,power,on_track,Power or corner-depth prospect,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as power or corner-depth prospect.
aus,Austin Bat Colony,A,Hill Country Roost,Wyatt,Seldon,20,2B,35,25,55,35,30,35,40,55,35,,,,,,68,62,73,66,defense,on_track,Defense/speed development prospect,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense/speed development prospect.
aus,Austin Bat Colony,A,Hill Country Roost,Xander,Ames,20,RP,30,20,60,20,20,20,25,30,30,35,25,20,50,30,82,74,85,81,velocity,on_track,Raw arm with starter traits,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as raw arm with starter traits.
aus,Austin Bat Colony,ROOKIE,Congress Bridge Pups,Yosef,Huxley,19,LF,30,20,60,30,40,35,25,35,30,,,,,,96,86,48,96,fundamentals,bust_risk,Young bat with one loud carrying tool,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as young bat with one loud carrying tool.
aus,Austin Bat Colony,INTERNATIONAL,Merida Bat Academy,Zev,Ocampo,18,SS,30,20,60,30,25,30,35,50,30,,,,,,71,56,60,74,defense,bust_risk,International/rookie upside lottery ticket,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as international/rookie upside lottery ticket.
aus,Austin Bat Colony,AAA,Round Rock Nightwings,Ari,Yanez,27,C,45,40,50,45,45,50,35,60,50,,,,,,91,55,44,67,fundamentals,on_track,Optionable catcher with receiving value,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as optionable catcher with receiving value.
aus,Austin Bat Colony,AAA,Round Rock Nightwings,Bento,Fujiwara,26,2B,45,40,50,45,40,45,50,65,45,,,,,,63,62,49,80,defense,on_track,Utility infielder / contact bench bat,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as utility infielder / contact bench bat.
aus,Austin Bat Colony,AAA,Round Rock Nightwings,Caleb,Matsu,27,CF,45,40,50,45,40,45,50,65,45,,,,,,74,69,54,93,defense,on_track,Left-handed bench outfield depth,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as left-handed bench outfield depth.
aus,Austin Bat Colony,AAA,Round Rock Nightwings,Dario,Varela,28,SP,45,40,50,20,20,20,20,30,50,50,45,65,50,45,85,76,59,69,stamina,on_track,Sixth-starter depth,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as sixth-starter depth.
aus,Austin Bat Colony,AA,Waco Echolocators,Elias,Delrio,24,RP,40,35,55,20,20,20,25,30,45,45,35,30,60,40,96,83,64,82,velocity,on_track,Middle-relief shuttle candidate,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as middle-relief shuttle candidate.
aus,Austin Bat Colony,AA,Waco Echolocators,Fynn,Kessler,24,RF,40,35,55,40,50,45,35,45,40,,,,,,68,90,69,95,fundamentals,on_track,Fourth-outfielder depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as fourth-outfielder depth.
aus,Austin Bat Colony,A_PLUS,San Marcos Cave Flyers,Gideon,Rosales,22,SS,35,25,55,35,30,35,40,55,35,,,,,,79,55,74,71,defense,on_track,Defense-first infield depth,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense-first infield depth.
aus,Austin Bat Colony,A,Hill Country Roost,Harlan,Zoric,21,SP,30,20,55,20,20,20,20,30,30,35,30,50,35,30,90,62,79,84,stamina,on_track,Developmental starter with strike-throwing base,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as developmental starter with strike-throwing base.
aus,Austin Bat Colony,ROOKIE,Congress Bridge Pups,Isaak,Gomes,19,C,25,20,50,25,25,30,20,40,30,,,,,,62,69,84,60,fundamentals,on_track,Young catcher / staff-handling project,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as young catcher / staff-handling project.
aus,Austin Bat Colony,INTERNATIONAL,Merida Bat Academy,Jalen,Nystrom,18,RP,25,20,55,20,20,20,25,30,25,30,20,20,45,25,73,76,89,73,velocity,on_track,Academy arm strength project,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as academy arm strength project.
lax,Los Angeles Sunset Strip,AA,Pasadena Headliners,Keon,Wynn,22,LF,45,40,75,45,65,40,40,45,45,,,,,,87,88,52,88,power,ahead_of_curve,Top ranked prospect / potential impact regular,"Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Fits the org identity around star-power bats, bullpen depth, and high-visibility prospects with media polish."
lax,Los Angeles Sunset Strip,AA,Pasadena Headliners,Luca,Espina,23,CF,45,40,65,45,45,40,55,60,45,,,,,,62,58,64,66,tools,on_track,Impact follow prospect / everyday or rotation path,"Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Fits the org identity around star-power bats, bullpen depth, and high-visibility prospects with media polish."
lax,Los Angeles Sunset Strip,A_PLUS,Inland Empire Limelights,Mateo,Lofton,21,SS,40,35,60,40,40,35,50,55,40,,,,,,76,70,76,81,tools,on_track,Scarcity-position prospect / above-average role path,"Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Fits the org identity around star-power bats, bullpen depth, and high-visibility prospects with media polish."
lax,Los Angeles Sunset Strip,AA,Pasadena Headliners,Nolan,Seldon,22,SP,40,35,60,20,20,20,20,30,45,45,40,60,45,45,90,82,88,96,stamina,on_track,Athletic regular upside,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as athletic regular upside.
lax,Los Angeles Sunset Strip,AAA,Long Beach Neon Palms,Omar,Ames,25,SP,45,40,60,20,20,20,20,30,50,50,45,65,50,50,65,94,51,74,stamina,on_track,Near-ready relief or swingman option,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as near-ready relief or swingman option.
lax,Los Angeles Sunset Strip,A_PLUS,Inland Empire Limelights,Pascal,Huxley,21,LF,35,25,60,35,55,30,30,35,35,,,,,,79,64,63,89,power,on_track,Power or corner-depth prospect,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as power or corner-depth prospect.
lax,Los Angeles Sunset Strip,A,Ventura Backlots,Quinn,Ocampo,20,CF,35,25,55,35,30,35,40,55,35,,,,,,93,76,75,67,defense,on_track,Defense/speed development prospect,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense/speed development prospect.
lax,Los Angeles Sunset Strip,A,Ventura Backlots,Rafael,Winslow,20,SP,30,20,60,20,20,20,20,30,30,35,30,50,35,35,68,88,87,82,stamina,on_track,Raw arm with starter traits,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as raw arm with starter traits.
lax,Los Angeles Sunset Strip,ROOKIE,Hollywood Stagehands,Silas,Escobar,19,1B,30,20,60,30,40,35,25,35,30,,,,,,82,58,50,60,fundamentals,bust_risk,Young bat with one loud carrying tool,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as young bat with one loud carrying tool.
lax,Los Angeles Sunset Strip,INTERNATIONAL,Tijuana Sunset Academy,Theo,Lazaro,18,CF,30,20,60,30,25,30,35,50,30,,,,,,96,70,62,75,defense,bust_risk,International/rookie upside lottery ticket,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as international/rookie upside lottery ticket.
lax,Los Angeles Sunset Strip,AAA,Long Beach Neon Palms,Ulises,Toma,27,C,45,40,50,45,45,50,35,60,50,,,,,,77,69,46,68,fundamentals,on_track,Optionable catcher with receiving value,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as optionable catcher with receiving value.
lax,Los Angeles Sunset Strip,AAA,Long Beach Neon Palms,Vidal,Carden,26,2B,45,40,50,45,40,45,50,65,45,,,,,,88,76,51,81,defense,on_track,Utility infielder / contact bench bat,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as utility infielder / contact bench bat.
lax,Los Angeles Sunset Strip,AAA,Long Beach Neon Palms,Wes,Jun,27,LF,45,40,50,45,55,50,40,50,45,,,,,,60,83,56,94,fundamentals,on_track,Left-handed bench outfield depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as left-handed bench outfield depth.
lax,Los Angeles Sunset Strip,AAA,Long Beach Neon Palms,Xavi,Quill,28,SP,45,40,50,20,20,20,20,30,50,50,45,65,50,50,71,90,61,70,stamina,on_track,Sixth-starter depth,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as sixth-starter depth.
lax,Los Angeles Sunset Strip,AA,Pasadena Headliners,Yael,Ybarra,24,RP,40,35,55,20,20,20,25,30,45,45,35,30,60,45,82,55,66,83,velocity,on_track,Middle-relief shuttle candidate,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as middle-relief shuttle candidate.
lax,Los Angeles Sunset Strip,AA,Pasadena Headliners,Zane,Farraday,24,RF,40,35,55,40,50,45,35,45,40,,,,,,93,62,71,96,fundamentals,on_track,Fourth-outfielder depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as fourth-outfielder depth.
lax,Los Angeles Sunset Strip,A_PLUS,Inland Empire Limelights,Emilio,Mercado,22,SS,35,25,55,35,30,35,40,55,35,,,,,,65,69,76,72,defense,on_track,Defense-first infield depth,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense-first infield depth.
lax,Los Angeles Sunset Strip,A,Ventura Backlots,Tomas,Valen,21,SP,30,20,55,20,20,20,20,30,30,35,30,50,35,35,76,76,81,85,stamina,on_track,Developmental starter with strike-throwing base,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as developmental starter with strike-throwing base.
lax,Los Angeles Sunset Strip,ROOKIE,Hollywood Stagehands,Jonas,Dovek,19,C,25,20,50,25,25,30,20,40,30,,,,,,87,83,86,61,fundamentals,on_track,Young catcher / staff-handling project,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as young catcher / staff-handling project.
lax,Los Angeles Sunset Strip,INTERNATIONAL,Tijuana Sunset Academy,Milo,Kepler,18,SS,25,20,55,25,20,25,30,45,25,,,,,,59,90,42,74,defense,on_track,Academy middle-infield glove project,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as academy middle-infield glove project.
sfb,San Francisco Sourdoughs,AA,Oakland Crusts,Nico,Rivas,23,SP,50,45,75,20,20,20,20,30,55,60,50,60,55,65,73,60,54,89,breaking,ahead_of_curve,Top ranked pitching prospect / rotation or leverage upside,"Starter traits with enough pitch mix to stay in a rotation; breaking-ball quality is the carrying skill. Fits the org identity around run prevention, defense, command, and gap bats shaped for a pitcher-friendly park."
sfb,San Francisco Sourdoughs,AA,Oakland Crusts,Soren,Zavala,23,C,45,40,65,45,45,45,35,70,50,,,,,,87,72,66,67,defense,on_track,Impact follow prospect / everyday or rotation path,"Catcher with staff-handling traits and a realistic defensive path; defense gives the profile a safer floor. Fits the org identity around run prevention, defense, command, and gap bats shaped for a pitcher-friendly park."
sfb,San Francisco Sourdoughs,A_PLUS,San Jose Proofers,Tariq,Garnet,21,CF,40,35,60,40,40,35,50,60,40,,,,,,62,84,78,82,tools,on_track,Scarcity-position prospect / above-average role path,"Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Fits the org identity around run prevention, defense, command, and gap bats shaped for a pitcher-friendly park."
sfb,San Francisco Sourdoughs,AA,Oakland Crusts,Andre,Norcross,22,RF,40,35,60,40,60,35,35,45,40,,,,,,76,96,90,60,power,on_track,Athletic regular upside,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as athletic regular upside.
sfb,San Francisco Sourdoughs,AAA,Sacramento Starters,Cyrus,Voss,25,RP,50,45,60,20,20,20,25,30,55,55,45,40,70,55,90,66,53,75,velocity,on_track,Near-ready relief or swingman option,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as near-ready relief or swingman option.
sfb,San Francisco Sourdoughs,A_PLUS,San Jose Proofers,Damon,Duarte,21,RF,35,25,60,35,55,30,30,40,35,,,,,,65,78,65,90,power,on_track,Power or corner-depth prospect,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as power or corner-depth prospect.
sfb,San Francisco Sourdoughs,A,Santa Rosa Levains,Felix,Kovar,20,C,35,25,55,35,35,40,25,55,40,,,,,,79,90,77,68,fundamentals,on_track,Defense/speed development prospect,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as defense/speed development prospect.
sfb,San Francisco Sourdoughs,A,Santa Rosa Levains,Gavin,Severin,20,CL,30,20,60,20,20,20,25,30,30,40,30,20,40,45,93,60,89,83,breaking,on_track,Raw arm with starter traits,Late-inning arm with leverage temperament and swing-and-miss shape; breaking-ball quality is the carrying skill. Best used as raw arm with starter traits.
sfb,San Francisco Sourdoughs,ROOKIE,Mission Yeasts,Hugo,Bellweather,19,CF,30,20,60,30,25,30,35,55,30,,,,,,68,72,52,61,defense,bust_risk,Young bat with one loud carrying tool,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as young bat with one loud carrying tool.
sfb,San Francisco Sourdoughs,INTERNATIONAL,Tijuana Sourdough Academy,Ilya,Ives,18,SP,30,20,60,20,20,20,20,30,30,35,30,50,35,35,82,84,64,76,stamina,bust_risk,International/rookie upside lottery ticket,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as international/rookie upside lottery ticket.
sfb,San Francisco Sourdoughs,AAA,Sacramento Starters,Joaquin,Paredes,27,C,45,40,50,45,45,50,35,65,50,,,,,,63,83,48,69,fundamentals,on_track,Optionable catcher with receiving value,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as optionable catcher with receiving value.
sfb,San Francisco Sourdoughs,AAA,Sacramento Starters,Kaito,Wexler,26,2B,45,40,50,45,40,45,50,70,45,,,,,,74,90,53,82,defense,on_track,Utility infielder / contact bench bat,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as utility infielder / contact bench bat.
sfb,San Francisco Sourdoughs,AAA,Sacramento Starters,Leon,Evers,27,LF,45,40,50,45,55,50,40,55,45,,,,,,85,55,58,95,fundamentals,on_track,Left-handed bench outfield depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as left-handed bench outfield depth.
sfb,San Francisco Sourdoughs,AAA,Sacramento Starters,Malik,Linton,28,SP,45,40,50,20,20,20,20,30,50,50,45,65,50,50,96,62,63,71,stamina,on_track,Sixth-starter depth,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as sixth-starter depth.
sfb,San Francisco Sourdoughs,AA,Oakland Crusts,Noel,Tejada,24,CL,40,35,55,20,20,20,25,30,45,50,40,30,50,55,68,69,68,84,breaking,on_track,Middle-relief shuttle candidate,Late-inning arm with leverage temperament and swing-and-miss shape; breaking-ball quality is the carrying skill. Best used as middle-relief shuttle candidate.
sfb,San Francisco Sourdoughs,AA,Oakland Crusts,Orion,Carrow,24,RF,40,35,55,40,50,45,35,50,40,,,,,,79,76,73,60,fundamentals,on_track,Fourth-outfielder depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as fourth-outfielder depth.
sfb,San Francisco Sourdoughs,A_PLUS,San Jose Proofers,Pavel,Jurado,22,SS,35,25,55,35,30,35,40,60,35,,,,,,90,83,78,73,defense,on_track,Defense-first infield depth,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense-first infield depth.
sfb,San Francisco Sourdoughs,A,Santa Rosa Levains,Rey,Quade,21,SP,30,20,55,20,20,20,20,30,30,35,30,50,35,35,62,90,83,86,stamina,on_track,Developmental starter with strike-throwing base,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as developmental starter with strike-throwing base.
sfb,San Francisco Sourdoughs,ROOKIE,Mission Yeasts,Santos,Yates,19,C,25,20,50,25,25,30,20,45,30,,,,,,73,55,88,62,fundamentals,on_track,Young catcher / staff-handling project,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as young catcher / staff-handling project.
sfb,San Francisco Sourdoughs,INTERNATIONAL,Tijuana Sourdough Academy,Talen,Falk,18,RP,25,20,55,20,20,20,25,30,25,30,20,20,45,30,84,62,44,75,velocity,on_track,Academy arm strength project,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as academy arm strength project.
phx,Phoenix Copperbirds,A_PLUS,Yuma Dustspinners,Uri,Marin,21,1B,40,35,70,40,65,35,35,40,40,,,,,,59,74,56,90,power,ahead_of_curve,Top ranked prospect / potential impact regular,"Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Fits the org identity around desert power, durable starters, high-variance arms, and stamina-focused development."
phx,Phoenix Copperbirds,AA,Mesa Mirages,Vaughn,Uribe,23,3B,45,40,65,45,70,40,40,45,45,,,,,,73,86,68,68,power,on_track,Impact follow prospect / everyday or rotation path,"Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Fits the org identity around desert power, durable starters, high-variance arms, and stamina-focused development."
phx,Phoenix Copperbirds,A_PLUS,Yuma Dustspinners,Wade,Canelo,21,2B,40,35,60,40,45,35,50,55,40,,,,,,87,56,80,83,tools,on_track,Scarcity-position prospect / above-average role path,"Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Fits the org identity around desert power, durable starters, high-variance arms, and stamina-focused development."
phx,Phoenix Copperbirds,AA,Mesa Mirages,Yuri,Jenkins,22,SS,40,35,60,40,45,35,50,55,40,,,,,,62,68,43,61,tools,on_track,Athletic regular upside,Up-the-middle athlete with defensive value and pressure-speed traits; tools are ahead of current baseball skill. Best used as athletic regular upside.
phx,Phoenix Copperbirds,AAA,Tucson Sandglass,Zion,Rendon,25,RP,50,45,60,20,20,20,25,30,55,55,45,40,70,50,76,80,55,76,velocity,on_track,Near-ready relief or swingman option,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as near-ready relief or swingman option.
phx,Phoenix Copperbirds,A_PLUS,Yuma Dustspinners,Alonzo,Abarca,21,DH,35,25,60,35,60,30,30,35,35,,,,,,90,92,67,91,power,on_track,Power or corner-depth prospect,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as power or corner-depth prospect.
phx,Phoenix Copperbirds,A,Flagstaff Redrocks,Bruno,Harrow,20,LF,35,25,55,35,50,40,30,40,35,,,,,,65,62,79,69,fundamentals,on_track,Defense/speed development prospect,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as defense/speed development prospect.
phx,Phoenix Copperbirds,A,Flagstaff Redrocks,Cassian,Okafor,20,SP,30,20,60,20,20,20,20,30,30,35,30,50,35,30,79,74,42,84,stamina,on_track,Raw arm with starter traits,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as raw arm with starter traits.
phx,Phoenix Copperbirds,ROOKIE,Tempe Heat Haze,Diego,Velas,19,C,30,20,60,30,35,35,20,45,35,,,,,,93,86,54,62,fundamentals,bust_risk,Young bat with one loud carrying tool,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as young bat with one loud carrying tool.
phx,Phoenix Copperbirds,INTERNATIONAL,Hermosillo Dust Academy,Enzo,Daschle,18,C,30,20,60,30,35,35,20,45,35,,,,,,68,56,66,77,fundamentals,bust_risk,International/rookie upside lottery ticket,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as international/rookie upside lottery ticket.
phx,Phoenix Copperbirds,AAA,Tucson Sandglass,Franco,Kimura,27,C,45,40,50,45,50,50,35,60,50,,,,,,88,55,50,70,fundamentals,on_track,Optionable catcher with receiving value,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as optionable catcher with receiving value.
phx,Phoenix Copperbirds,AAA,Tucson Sandglass,Griffin,Solberg,26,3B,45,40,50,45,60,50,40,50,45,,,,,,60,62,55,83,fundamentals,on_track,Utility infielder / contact bench bat,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as utility infielder / contact bench bat.
phx,Phoenix Copperbirds,AAA,Tucson Sandglass,Hayes,Bexley,27,LF,45,40,50,45,60,50,40,50,45,,,,,,71,69,60,96,fundamentals,on_track,Left-handed bench outfield depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as left-handed bench outfield depth.
phx,Phoenix Copperbirds,AAA,Tucson Sandglass,Ivan,Ibarra,28,SP,45,40,50,20,20,20,20,30,50,50,45,65,50,45,82,76,65,72,stamina,on_track,Sixth-starter depth,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as sixth-starter depth.
phx,Phoenix Copperbirds,AA,Mesa Mirages,Jasper,Prado,24,RP,40,35,55,20,20,20,25,30,45,45,35,30,60,40,93,83,70,85,velocity,on_track,Middle-relief shuttle candidate,Relief profile with one carrying pitch and room for command growth; velocity development drives the upside. Best used as middle-relief shuttle candidate.
phx,Phoenix Copperbirds,AA,Mesa Mirages,Kai,Walden,24,RF,40,35,55,40,55,45,35,45,40,,,,,,65,90,75,61,fundamentals,on_track,Fourth-outfielder depth,Bat-first profile with enough impact to matter if the approach holds; fundamentals can turn the tools into a role. Best used as fourth-outfielder depth.
phx,Phoenix Copperbirds,A_PLUS,Yuma Dustspinners,Leland,Eldridge,22,SS,35,25,55,35,35,35,40,55,35,,,,,,76,55,80,74,defense,on_track,Defense-first infield depth,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as defense-first infield depth.
phx,Phoenix Copperbirds,A,Flagstaff Redrocks,Marco,Lagos,21,SP,30,20,55,20,20,20,20,30,30,35,30,50,35,30,87,62,85,87,stamina,on_track,Developmental starter with strike-throwing base,Starter traits with enough pitch mix to stay in a rotation; workload growth is the main development goal. Best used as developmental starter with strike-throwing base.
phx,Phoenix Copperbirds,ROOKIE,Tempe Heat Haze,Nestor,Tavares,19,C,25,20,50,25,30,30,20,40,30,,,,,,59,69,90,63,fundamentals,on_track,Young catcher / staff-handling project,Catcher with staff-handling traits and a realistic defensive path; fundamentals can turn the tools into a role. Best used as young catcher / staff-handling project.
phx,Phoenix Copperbirds,INTERNATIONAL,Hermosillo Dust Academy,Otis,Bravik,18,SS,25,20,55,25,25,25,30,45,25,,,,,,70,76,46,76,defense,on_track,Academy middle-infield glove project,Up-the-middle athlete with defensive value and pressure-speed traits; defense gives the profile a safer floor. Best used as academy middle-infield glove project.
sea,Seattle Drizzle,AA,Spokane Mistmakers,Paolo,Inoa,22,SP,50,45,70,20,20,20,20,30,55,60,50,60,55,65,84,88,58,91,breaking,ahead_of_curve,Top ranked pitching prospect / rotation or leverage upside,"Starter traits with enough pitch mix to stay in a rotation; breaking-ball quality is the carrying skill. Fits the org identity around pitching, defense, patience, and low-run-environment roster balance."
sea,Seattle Drizzle,AA,Spokane Mistmakers,Ramon,Paloma,23,SP,45,40,65,20,20,20,20,30,50,50,55,55,45,50,59,58,70,69,control,on_track,Impact follow prospect / everyday or rotation path,"Starter traits with enough pitch mix to stay in a rotation; command is the separator. Fits the org identity around pitching, defense, patience, and low-run-environment roster balance."
sea,Seattle Drizzle,A_PLUS,Everett Cloudbreakers,Samir,Zuniga,21,RP,40,35,60,20,20,20,25,30,40,45,50,30,45,45,73,70,82,84,control,on_track,Scarcity-position prospect / above-average role path,"Relief profile with one carrying pitch and room for command growth; command is the separator. Fits the org identity around pitching, defense, patience, and low-run-environment roster balance."
sea,Seattle Drizzle,AA,Spokane Mistmakers,Tucker,Gallardo,22,LF,40,35,60,40,60,35,35,45,40,,,,,,87,82,45,62,power,on_track,Athletic regular upside,Bat-first profile with enough impact to matter if the approach holds; game power is the development focus. Best used as athletic regular upside.
